table_i,table_j,n_cols_i,n_cols_j,n_cross_pairs,n_matches,raw_sim,M_max,CR,Sim_T,norm_changed
ORDERS.10,ORDERS.73,0,0,1,1,0.390903,1,1.0,0.390903,False
ORDERS.14,ORDERS.28,0,0,1,1,0.39088,1,1.0,0.39088,False
ORDERS.10,ORDERS.67,0,0,1,1,0.390863,1,1.0,0.390863,False
ORDERS.67,ORDERS.9,0,0,1,1,0.390862,1,1.0,0.390862,False
ORDERS.14,prod_df.25,0,0,1,1,0.390823,1,1.0,0.390823,False
ORDERS.25,prod_df,0,7,6,1,0.390762,1,1.0,0.390762,False
PRODUCTS.25,orders_df.14,0,0,1,1,0.39074,1,1.0,0.39074,False
PRODUCTS,orders_df.25,7,0,6,1,0.390583,1,1.0,0.390583,False
ORDERS.14,PRODUCTS.25,0,0,1,1,0.390564,1,1.0,0.390564,False
orders_df.14,orders_df.5,0,0,1,1,0.390485,1,1.0,0.390485,False
ORDERS.8,cust_df.1,0,0,2,1,0.390438,1,1.0,0.390438,False
cust_df.1,orders_df.8,0,0,2,1,0.390427,1,1.0,0.390427,False
ORDERS.25,PRODUCTS,0,7,6,1,0.39041,1,1.0,0.39041,False
orders_df.14,orders_df.67,0,0,1,1,0.39039,1,1.0,0.39039,False
orders_df.14,orders_df.73,0,0,1,1,0.390372,1,1.0,0.390372,False
ORDERS.5,orders_df.14,0,0,1,1,0.390311,1,1.0,0.390311,False
ORDERS.14,orders_df.5,0,0,1,1,0.390293,1,1.0,0.390293,False
ORDERS.73,orders_df.14,0,0,1,1,0.390287,1,1.0,0.390287,False
ORDERS.67,orders_df.14,0,0,1,1,0.390245,1,1.0,0.390245,False
ORDERS.14,orders_df.67,0,0,1,1,0.390201,1,1.0,0.390201,False
ORDERS.14,orders_df.73,0,0,1,1,0.390184,1,1.0,0.390184,False
CUSTOMER.1,orders_df.2,0,0,1,1,0.390182,1,1.0,0.390182,False
ORDERS.14,ORDERS.73,0,0,1,1,0.390128,1,1.0,0.390128,False
ORDERS.14,ORDERS.5,0,0,1,1,0.390126,1,1.0,0.390126,False
CUSTOMER.1,orders_df.9,0,0,1,1,0.390107,1,1.0,0.390107,False
ORDERS.14,ORDERS.67,0,0,1,1,0.390062,1,1.0,0.390062,False
CUSTOMER.1,orders_df.0,0,0,1,1,0.390057,1,1.0,0.390057,False
CUSTOMER.1,ORDERS.2,0,0,1,1,0.389916,1,1.0,0.389916,False
CUSTOMER.1,ORDERS.0,0,0,1,1,0.389855,1,1.0,0.389855,False
CUSTOMER.1,ORDERS.9,0,0,1,1,0.389808,1,1.0,0.389808,False
orders_df.25,orders_df.67,0,0,1,1,0.389629,1,1.0,0.389629,False
orders_df.25,orders_df.73,0,0,1,1,0.389612,1,1.0,0.389612,False
ORDERS.73,orders_df.25,0,0,1,1,0.389529,1,1.0,0.389529,False
cust_df.1,orders_df.2,0,0,1,1,0.389491,1,1.0,0.389491,False
ORDERS.67,orders_df.25,0,0,1,1,0.389488,1,1.0,0.389488,False
ORDERS.25,orders_df.67,0,0,1,1,0.38947,1,1.0,0.38947,False
ORDERS.25,orders_df.73,0,0,1,1,0.389453,1,1.0,0.389453,False
ORDERS.25,ORDERS.73,0,0,1,1,0.389373,1,1.0,0.389373,False
ORDERS.25,ORDERS.67,0,0,1,1,0.389334,1,1.0,0.389334,False
ORDERS.2,cust_df.1,0,0,1,1,0.389318,1,1.0,0.389318,False
cust_df.1,orders_df.9,0,0,1,1,0.389307,1,1.0,0.389307,False
ORDERS.9,cust_df.1,0,0,1,1,0.389116,1,1.0,0.389116,False
cust_df.1,orders_df.0,0,0,1,1,0.389108,1,1.0,0.389108,False
CUSTOMER,orders_df.339,36,0,33,1,0.38908,1,1.0,0.38908,False
ORDERS.0,cust_df.1,0,0,1,1,0.389061,1,1.0,0.389061,False
cust_df,orders_df.339,36,0,33,1,0.389056,1,1.0,0.389056,False
CUSTOMER,ORDERS.339,36,0,33,1,0.388887,1,1.0,0.388887,False
ORDERS.339,cust_df,0,36,33,1,0.388865,1,1.0,0.388865,False
ORDERS,ORDERS.384,72,0,36,1,0.385632,1,1.0,0.385632,False
orders_df,orders_df.384,72,0,36,1,0.385613,1,1.0,0.385613,False
ORDERS,orders_df.384,72,0,36,1,0.38558,1,1.0,0.38558,False
ORDERS.384,orders_df,0,72,36,1,0.38547,1,1.0,0.38547,False
orders_df,orders_df.362,72,0,36,1,0.384956,1,1.0,0.384956,False
ORDERS.362,orders_df,0,72,36,1,0.38484,1,1.0,0.38484,False
ORDERS,orders_df.362,72,0,36,1,0.384837,1,1.0,0.384837,False
ORDERS,ORDERS.362,72,0,36,1,0.384819,1,1.0,0.384819,False
INVENTORY,orders_df.102,3,0,3,1,0.372335,1,1.0,0.372335,False
INVENTORY,orders_df.111,3,0,3,1,0.37222,1,1.0,0.37222,False
INVENTORY,ORDERS.102,3,0,3,1,0.37222,1,1.0,0.37222,False
orders_df.384,prod_df,0,7,6,1,0.372212,1,1.0,0.372212,False
CUSTOMER,ORDERLINES,36,40,1254,33,0.406014,36,0.916667,0.372179,True
inv_df,orders_df.102,3,0,3,1,0.372169,1,1.0,0.372169,False
INVENTORY,orders_df.264,3,0,3,1,0.372108,1,1.0,0.372108,False
inv_df,orders_df.111,3,0,3,1,0.372058,1,1.0,0.372058,False
ORDERS.102,inv_df,0,3,3,1,0.372057,1,1.0,0.372057,False
INVENTORY,ORDERS.111,3,0,3,1,0.372045,1,1.0,0.372045,False
ORDERS.384,prod_df,0,7,6,1,0.372032,1,1.0,0.372032,False
orders_df.379,prod_df,0,7,6,1,0.371953,1,1.0,0.371953,False
inv_df,orders_df.264,3,0,3,1,0.371945,1,1.0,0.371945,False
INVENTORY,ORDERS.264,3,0,3,1,0.371933,1,1.0,0.371933,False
ORDERS.111,inv_df,0,3,3,1,0.371888,1,1.0,0.371888,False
PRODUCTS,orders_df.384,7,0,6,1,0.371833,1,1.0,0.371833,False
ORDERS.379,prod_df,0,7,6,1,0.371827,1,1.0,0.371827,False
orders_df.350,prod_df,0,7,6,1,0.371821,1,1.0,0.371821,False
ORDERS.264,inv_df,0,3,3,1,0.371775,1,1.0,0.371775,False
CUSTOMER,orderlines_df,36,40,1254,33,0.405454,36,0.916667,0.371666,True
ORDERS.384,PRODUCTS,0,7,6,1,0.371665,1,1.0,0.371665,False
ORDERLINES,cust_df,40,36,1254,33,0.405428,36,0.916667,0.371642,True
ORDERS.350,prod_df,0,7,6,1,0.371636,1,1.0,0.371636,False
orders_df.102,orders_df.8,0,0,2,1,0.371624,1,1.0,0.371624,False
ORDERS.8,orders_df.102,0,0,2,1,0.371604,1,1.0,0.371604,False
INVENTORY,orders_df.416,3,0,3,1,0.371587,1,1.0,0.371587,False
PRODUCTS,orders_df.379,7,0,6,1,0.371577,1,1.0,0.371577,False
orders_df.289,orders_df.313,0,0,2,1,0.371566,1,1.0,0.371566,False
ORDERS.244,orders_df.8,0,0,2,1,0.371528,1,1.0,0.371528,False
orders_df.111,orders_df.8,0,0,2,1,0.371528,1,1.0,0.371528,False
ORDERS.102,orders_df.8,0,0,2,1,0.371527,1,1.0,0.371527,False
orders_df.384,orders_df.416,0,0,1,1,0.371515,1,1.0,0.371515,False
orders_df.134,orders_df.8,0,0,2,1,0.37151,1,1.0,0.37151,False
ORDERS.244,ORDERS.8,0,0,2,1,0.371508,1,1.0,0.371508,False
ORDERS.8,orders_df.111,0,0,2,1,0.371508,1,1.0,0.371508,False
ORDERS.102,ORDERS.8,0,0,2,1,0.371507,1,1.0,0.371507,False
orders_df.244,orders_df.8,0,0,2,1,0.371503,1,1.0,0.371503,False
inv_df,orders_df.416,3,0,3,1,0.371493,1,1.0,0.371493,False
orders_df.134,orders_df.2,0,0,1,1,0.37149,1,1.0,0.37149,False
INVENTORY,ORDERS.416,3,0,3,1,0.371484,1,1.0,0.371484,False
ORDERS.8,orders_df.244,0,0,2,1,0.371483,1,1.0,0.371483,False
ORDERS.379,PRODUCTS,0,7,6,1,0.371459,1,1.0,0.371459,False
PRODUCTS,orders_df.350,7,0,6,1,0.371454,1,1.0,0.371454,False
orders_df.134,orders_df.9,0,0,1,1,0.371449,1,1.0,0.371449,False
ORDERS.313,orders_df.289,0,0,2,1,0.371442,1,1.0,0.371442,False
ORDERS.289,orders_df.313,0,0,2,1,0.371442,1,1.0,0.371442,False
ORDERLINES.1,ORDERS.244,0,0,2,1,0.371439,1,1.0,0.371439,False
ORDERS.289,ORDERS.313,0,0,2,1,0.371432,1,1.0,0.371432,False
ORDERS.416,orders_df.384,0,0,1,1,0.371427,1,1.0,0.371427,False
orders_df.264,orders_df.8,0,0,2,1,0.371414,1,1.0,0.371414,False
ORDERLINES.1,orders_df.244,0,0,2,1,0.371413,1,1.0,0.371413,False
orders_df.123,orders_df.8,0,0,2,1,0.371399,1,1.0,0.371399,False
ORDERS.8,orders_df.264,0,0,2,1,0.371394,1,1.0,0.371394,False
ORDERS.416,inv_df,0,3,3,1,0.371391,1,1.0,0.371391,False
orders_df.29,orders_df.362,0,0,1,1,0.371386,1,1.0,0.371386,False
ORDERS.111,orders_df.8,0,0,2,1,0.37138,1,1.0,0.37138,False
orders_df.25,orders_df.339,0,0,1,1,0.371363,1,1.0,0.371363,False
ORDERS.384,orders_df.416,0,0,1,1,0.371362,1,1.0,0.371362,False
ORDERS.111,ORDERS.8,0,0,2,1,0.371361,1,1.0,0.371361,False
orders_df.392,orders_df.8,0,0,2,1,0.371342,1,1.0,0.371342,False
orders_df.28,orders_df.350,0,0,1,1,0.371339,1,1.0,0.371339,False
orders_df.123,orders_df.9,0,0,1,1,0.371339,1,1.0,0.371339,False
orders_df.123,orders_df.31,0,0,2,1,0.371335,1,1.0,0.371335,False
ORDERS.244,orders_df.111,0,0,1,1,0.371332,1,1.0,0.371332,False
ORDERS.8,orders_df.392,0,0,2,1,0.371322,1,1.0,0.371322,False
ORDERS.2,orders_df.134,0,0,1,1,0.371318,1,1.0,0.371318,False
ORDERLINES.1,orders_df.264,0,0,2,1,0.371317,1,1.0,0.371317,False
orders_df.102,orders_df.264,0,0,1,1,0.371315,1,1.0,0.371315,False
ORDERS.134,orders_df.8,0,0,2,1,0.371314,1,1.0,0.371314,False
orders_df.111,orders_df.244,0,0,1,1,0.371309,1,1.0,0.371309,False
ORDERS.134,orders_df.2,0,0,1,1,0.371297,1,1.0,0.371297,False
orders_df.123,orders_df.34,0,0,1,1,0.371296,1,1.0,0.371296,False
orders_df.384,orders_df.5,0,0,1,1,0.371295,1,1.0,0.371295,False
orders_df.379,prod_df.25,0,0,1,1,0.371286,1,1.0,0.371286,False
ORDERS.350,PRODUCTS,0,7,6,1,0.371281,1,1.0,0.371281,False
ORDERS.384,ORDERS.416,0,0,1,1,0.371277,1,1.0,0.371277,False
ORDERS.8,orders_df.134,0,0,2,1,0.371275,1,1.0,0.371275,False
orders_df.264,orders_df.392,0,0,1,1,0.371272,1,1.0,0.371272,False
ORDERS.264,orders_df.8,0,0,2,1,0.371266,1,1.0,0.371266,False
ORDERS.123,orders_df.8,0,0,2,1,0.371265,1,1.0,0.371265,False
ORDERS.362,orders_df.29,0,0,1,1,0.371261,1,1.0,0.371261,False
ORDERS.9,orders_df.134,0,0,1,1,0.371259,1,1.0,0.371259,False
ORDERS.29,orders_df.362,0,0,1,1,0.371258,1,1.0,0.371258,False
ORDERS.134,orders_df.9,0,0,1,1,0.371255,1,1.0,0.371255,False
ORDERLINES.1,orders_df.392,0,0,2,1,0.371253,1,1.0,0.371253,False
ORDERS.264,ORDERS.8,0,0,2,1,0.371247,1,1.0,0.371247,False
ORDERS.244,orders_df.362,0,0,1,1,0.371246,1,1.0,0.371246,False
ORDERS.28,orders_df.350,0,0,1,1,0.371234,1,1.0,0.371234,False
orders_df.0,orders_df.134,0,0,1,1,0.371231,1,1.0,0.371231,False
ORDERS.0,ORDERS.134,0,0,1,1,0.37123,1,1.0,0.37123,False
orders_df.384,prod_df.25,0,0,1,1,0.371225,1,1.0,0.371225,False
ORDERS.102,orders_df.264,0,0,1,1,0.371222,1,1.0,0.371222,False
orders_df.244,orders_df.362,0,0,1,1,0.371222,1,1.0,0.371222,False
orders_df.111,orders_df.264,0,0,1,1,0.371222,1,1.0,0.371222,False
ORDERS.392,orders_df.8,0,0,2,1,0.371214,1,1.0,0.371214,False
ORDERS.34,orders_df.123,0,0,1,1,0.371211,1,1.0,0.371211,False
ORDERS.339,orders_df.25,0,0,1,1,0.371211,1,1.0,0.371211,False
orders_df.28,orders_df.313,0,0,2,1,0.37121,1,1.0,0.37121,False
ORDERS.123,orders_df.9,0,0,1,1,0.371207,1,1.0,0.371207,False
ORDERS.0,orders_df.134,0,0,1,1,0.371205,1,1.0,0.371205,False
ORDERS.123,orders_df.31,0,0,2,1,0.371205,1,1.0,0.371205,False
ORDERS.25,orders_df.339,0,0,1,1,0.371204,1,1.0,0.371204,False
orders_df.384,orders_df.67,0,0,1,1,0.371199,1,1.0,0.371199,False
ORDERS.31,orders_df.123,0,0,2,1,0.371198,1,1.0,0.371198,False
ORDERS.392,ORDERS.8,0,0,2,1,0.371195,1,1.0,0.371195,False
cust_df,orderlines_df,36,40,1254,33,0.404939,36,0.916667,0.371194,True
ORDERS.111,ORDERS.244,0,0,1,1,0.371186,1,1.0,0.371186,False
ORDERS.379,prod_df.25,0,0,1,1,0.371182,1,1.0,0.371182,False
ORDERS.350,orders_df.28,0,0,1,1,0.371182,1,1.0,0.371182,False
orders_df.384,orders_df.73,0,0,1,1,0.371181,1,1.0,0.371181,False
ORDERS.264,orders_df.102,0,0,1,1,0.371171,1,1.0,0.371171,False
ORDERS.8,orders_df.123,0,0,2,1,0.371169,1,1.0,0.371169,False
ORDERS.123,orders_df.34,0,0,1,1,0.371166,1,1.0,0.371166,False
ORDERS.111,orders_df.244,0,0,1,1,0.371164,1,1.0,0.371164,False
ORDERLINES.1,ORDERS.264,0,0,2,1,0.371161,1,1.0,0.371161,False
orders_df.20,orders_df.362,0,0,1,1,0.37116,1,1.0,0.37116,False
ORDERS.9,orders_df.123,0,0,1,1,0.371154,1,1.0,0.371154,False
ORDERS.392,orders_df.264,0,0,1,1,0.371149,1,1.0,0.371149,False
orders_df.111,orders_df.392,0,0,1,1,0.371146,1,1.0,0.371146,False
ORDERS.244,orderlines_df.1,0,0,2,1,0.371139,1,1.0,0.371139,False
ORDERS.384,orders_df.5,0,0,1,1,0.371138,1,1.0,0.371138,False
ORDERS.29,ORDERS.362,0,0,1,1,0.371137,1,1.0,0.371137,False
orders_df.416,orders_df.5,0,0,1,1,0.371132,1,1.0,0.371132,False
ORDERS.134,ORDERS.2,0,0,1,1,0.371131,1,1.0,0.371131,False
ORDERS.264,orders_df.392,0,0,1,1,0.371127,1,1.0,0.371127,False
orders_df.0,orders_df.123,0,0,1,1,0.371126,1,1.0,0.371126,False
orders_df.23,orders_df.379,0,0,1,1,0.371126,1,1.0,0.371126,False
ORDERS.134,ORDERS.8,0,0,2,1,0.371122,1,1.0,0.371122,False
ORDERS.244,ORDERS.362,0,0,1,1,0.37112,1,1.0,0.37112,False
ORDERS.5,orders_df.384,0,0,1,1,0.371119,1,1.0,0.371119,False
ORDERLINES.1,ORDERS.392,0,0,2,1,0.371117,1,1.0,0.371117,False
orderlines_df.1,orders_df.244,0,0,2,1,0.371114,1,1.0,0.371114,False
orders_df.111,orders_df.29,0,0,1,1,0.371104,1,1.0,0.371104,False
ORDERLINES.1,orders_df.362,0,0,2,1,0.371103,1,1.0,0.371103,False
ORDERS.28,orders_df.313,0,0,2,1,0.371101,1,1.0,0.371101,False
ORDERS.0,orders_df.123,0,0,1,1,0.3711,1,1.0,0.3711,False
ORDERS.362,orders_df.244,0,0,1,1,0.371097,1,1.0,0.371097,False
ORDERS.73,orders_df.384,0,0,1,1,0.371095,1,1.0,0.371095,False
ORDERS.313,orders_df.28,0,0,2,1,0.371088,1,1.0,0.371088,False
ORDERS.123,ORDERS.34,0,0,1,1,0.371084,1,1.0,0.371084,False
ORDERS.264,orders_df.111,0,0,1,1,0.371081,1,1.0,0.371081,False
ORDERS.111,orders_df.264,0,0,1,1,0.37108,1,1.0,0.37108,False
ORDERS.28,ORDERS.350,0,0,1,1,0.37108,1,1.0,0.37108,False
ORDERS.102,ORDERS.264,0,0,1,1,0.37108,1,1.0,0.37108,False
ORDERS.0,ORDERS.123,0,0,1,1,0.371079,1,1.0,0.371079,False
ORDERS.134,ORDERS.9,0,0,1,1,0.371073,1,1.0,0.371073,False
ORDERS.123,ORDERS.31,0,0,2,1,0.371072,1,1.0,0.371072,False
ORDERS.384,prod_df.25,0,0,1,1,0.371072,1,1.0,0.371072,False
orders_df.416,prod_df.25,0,0,1,1,0.371067,1,1.0,0.371067,False
ORDERS.25,ORDERS.339,0,0,1,1,0.371058,1,1.0,0.371058,False
ORDERS.67,orders_df.384,0,0,1,1,0.371052,1,1.0,0.371052,False
ORDERS.244,prod_df,0,7,6,1,0.371051,1,1.0,0.371051,False
ORDERS.134,orders_df.0,0,0,1,1,0.371046,1,1.0,0.371046,False
orders_df.313,prod_df.25,0,0,2,1,0.371046,1,1.0,0.371046,False
ORDERS.416,orders_df.5,0,0,1,1,0.371045,1,1.0,0.371045,False
ORDERS.384,orders_df.67,0,0,1,1,0.371044,1,1.0,0.371044,False
ORDERS.123,ORDERS.8,0,0,2,1,0.371041,1,1.0,0.371041,False
orders_df.416,orders_df.67,0,0,1,1,0.371039,1,1.0,0.371039,False
ORDERS.362,orders_df.20,0,0,1,1,0.371037,1,1.0,0.371037,False
ORDERS.384,orders_df.73,0,0,1,1,0.371027,1,1.0,0.371027,False
ORDERS.123,ORDERS.9,0,0,1,1,0.371027,1,1.0,0.371027,False
orders_df.28,orders_df.416,0,0,1,1,0.371027,1,1.0,0.371027,False
ORDERS.20,orders_df.362,0,0,1,1,0.371025,1,1.0,0.371025,False
ORDERS.392,orders_df.111,0,0,1,1,0.371024,1,1.0,0.371024,False
orderlines_df.1,orders_df.264,0,0,2,1,0.371024,1,1.0,0.371024,False
orders_df.244,prod_df,0,7,6,1,0.371023,1,1.0,0.371023,False
PRODUCTS.25,orders_df.379,0,0,1,1,0.371021,1,1.0,0.371021,False
ORDERS.379,orders_df.23,0,0,1,1,0.371021,1,1.0,0.371021,False
orders_df.416,orders_df.73,0,0,1,1,0.371021,1,1.0,0.371021,False
orders_df.23,orders_df.350,0,0,1,1,0.371016,1,1.0,0.371016,False
ORDERS.384,ORDERS.73,0,0,1,1,0.371015,1,1.0,0.371015,False
orders_df.111,orders_df.362,0,0,1,1,0.371011,1,1.0,0.371011,False
ORDERS.264,ORDERS.392,0,0,1,1,0.371008,1,1.0,0.371008,False
ORDERS.123,orders_df.0,0,0,1,1,0.371,1,1.0,0.371,False
ORDERS.111,orders_df.392,0,0,1,1,0.371,1,1.0,0.371,False
orders_df.379,orders_df.416,0,0,1,1,0.370984,1,1.0,0.370984,False
ORDERS.416,prod_df.25,0,0,1,1,0.370982,1,1.0,0.370982,False
ORDERS.28,ORDERS.313,0,0,2,1,0.370981,1,1.0,0.370981,False
ORDERS.29,orders_df.111,0,0,1,1,0.370975,1,1.0,0.370975,False
ORDERS.23,orders_df.379,0,0,1,1,0.370969,1,1.0,0.370969,False
ORDERLINES.1,ORDERS.362,0,0,2,1,0.370968,1,1.0,0.370968,False
ORDERS.384,ORDERS.5,0,0,1,1,0.370967,1,1.0,0.370967,False
ORDERS.5,orders_df.416,0,0,1,1,0.370962,1,1.0,0.370962,False
ORDERS.111,orders_df.29,0,0,1,1,0.37096,1,1.0,0.37096,False
orderlines_df.1,orders_df.392,0,0,2,1,0.370953,1,1.0,0.370953,False
PRODUCTS.25,orders_df.384,0,0,1,1,0.370953,1,1.0,0.370953,False
ORDERS.416,orders_df.67,0,0,1,1,0.370953,1,1.0,0.370953,False
ORDERS.111,ORDERS.264,0,0,1,1,0.370943,1,1.0,0.370943,False
ORDERS.416,orders_df.28,0,0,1,1,0.370941,1,1.0,0.370941,False
ORDERS.73,orders_df.416,0,0,1,1,0.370938,1,1.0,0.370938,False
ORDERS.416,orders_df.73,0,0,1,1,0.370936,1,1.0,0.370936,False
ORDERS.313,prod_df.25,0,0,2,1,0.370925,1,1.0,0.370925,False
ORDERS.379,PRODUCTS.25,0,0,1,1,0.370922,1,1.0,0.370922,False
ORDERS.28,orders_df.416,0,0,1,1,0.37092,1,1.0,0.37092,False
ORDERS.20,ORDERS.362,0,0,1,1,0.370906,1,1.0,0.370906,False
ORDERS.384,ORDERS.67,0,0,1,1,0.370902,1,1.0,0.370902,False
ORDERS.416,orders_df.379,0,0,1,1,0.370899,1,1.0,0.370899,False
ORDERS.67,orders_df.416,0,0,1,1,0.370897,1,1.0,0.370897,False
orders_df.184,orders_df.9,0,0,1,1,0.370893,1,1.0,0.370893,False
ORDERS.416,ORDERS.73,0,0,1,1,0.370892,1,1.0,0.370892,False
ORDERS.362,orders_df.111,0,0,1,1,0.370888,1,1.0,0.370888,False
ORDERS.111,ORDERS.392,0,0,1,1,0.370882,1,1.0,0.370882,False
ORDERS.379,orders_df.416,0,0,1,1,0.37088,1,1.0,0.37088,False
ORDERS.416,ORDERS.5,0,0,1,1,0.370878,1,1.0,0.370878,False
ORDERS.264,orderlines_df.1,0,0,2,1,0.370876,1,1.0,0.370876,False
INVENTORY,orders_df.184,3,0,3,1,0.370875,1,1.0,0.370875,False
orders_df.350,orders_df.416,0,0,1,1,0.370875,1,1.0,0.370875,False
orders_df.170,orders_df.8,0,0,2,1,0.370874,1,1.0,0.370874,False
ORDERS.111,orders_df.362,0,0,1,1,0.370869,1,1.0,0.370869,False
ORDERS.23,ORDERS.379,0,0,1,1,0.370867,1,1.0,0.370867,False
ORDERS.23,orders_df.350,0,0,1,1,0.370862,1,1.0,0.370862,False
ORDERS.350,orders_df.23,0,0,1,1,0.37086,1,1.0,0.37086,False
orders_df.23,orders_df.384,0,0,1,1,0.370859,1,1.0,0.370859,False
ORDERS.28,ORDERS.416,0,0,1,1,0.370836,1,1.0,0.370836,False
ORDERS.184,orders_df.9,0,0,1,1,0.370836,1,1.0,0.370836,False
ORDERS.379,ORDERS.416,0,0,1,1,0.370835,1,1.0,0.370835,False
ORDERS.111,ORDERS.29,0,0,1,1,0.370835,1,1.0,0.370835,False
orders_df.184,orders_df.339,0,0,1,1,0.370832,1,1.0,0.370832,False
ORDERS.392,orderlines_df.1,0,0,2,1,0.370825,1,1.0,0.370825,False
ORDERS.416,ORDERS.67,0,0,1,1,0.370814,1,1.0,0.370814,False
orders_df.170,orders_df.9,0,0,1,1,0.370813,1,1.0,0.370813,False
orderlines_df.1,orders_df.362,0,0,2,1,0.370812,1,1.0,0.370812,False
INVENTORY,ORDERS.184,3,0,3,1,0.370808,1,1.0,0.370808,False
ORDERS.384,PRODUCTS.25,0,0,1,1,0.370808,1,1.0,0.370808,False
PRODUCTS.25,orders_df.416,0,0,1,1,0.370804,1,1.0,0.370804,False
orders_df.111,prod_df,0,7,6,1,0.370793,1,1.0,0.370793,False
orders_df.289,orders_df.416,0,0,1,1,0.370791,1,1.0,0.370791,False
ORDERS.416,orders_df.350,0,0,1,1,0.370791,1,1.0,0.370791,False
INVENTORY,orders_df.170,3,0,3,1,0.370781,1,1.0,0.370781,False
PRODUCTS.25,orders_df.313,0,0,2,1,0.370778,1,1.0,0.370778,False
ORDERS.184,orders_df.339,0,0,1,1,0.370777,1,1.0,0.370777,False
ORDERS.170,orders_df.8,0,0,2,1,0.370769,1,1.0,0.370769,False
orders_df.379,orders_df.5,0,0,1,1,0.37076,1,1.0,0.37076,False
orders_df.184,orders_df.25,0,0,1,1,0.370756,1,1.0,0.370756,False
orders_df.170,orders_df.339,0,0,1,1,0.370755,1,1.0,0.370755,False
orders_df.170,orders_df.313,0,0,2,1,0.370754,1,1.0,0.370754,False
ORDERS.111,ORDERS.362,0,0,1,1,0.37075,1,1.0,0.37075,False
ORDERS.416,PRODUCTS.25,0,0,1,1,0.370723,1,1.0,0.370723,False
ORDERS.350,orders_df.416,0,0,1,1,0.37072,1,1.0,0.37072,False
ORDERS.23,ORDERS.350,0,0,1,1,0.370711,1,1.0,0.370711,False
ORDERS.170,orders_df.9,0,0,1,1,0.37071,1,1.0,0.37071,False
inv_df,orders_df.184,3,0,3,1,0.37071,1,1.0,0.37071,False
ORDERS.313,orders_df.170,0,0,2,1,0.370709,1,1.0,0.370709,False
ORDERS.384,orders_df.23,0,0,1,1,0.370705,1,1.0,0.370705,False
ORDERS.416,orders_df.289,0,0,1,1,0.370704,1,1.0,0.370704,False
ORDERS.184,orders_df.25,0,0,1,1,0.370702,1,1.0,0.370702,False
ORDERS.9,orders_df.184,0,0,1,1,0.370702,1,1.0,0.370702,False
orders_df.23,orders_df.416,0,0,1,1,0.3707,1,1.0,0.3707,False
ORDERS.289,ORDERS.416,0,0,1,1,0.370699,1,1.0,0.370699,False
ORDERS.23,orders_df.384,0,0,1,1,0.370697,1,1.0,0.370697,False
ORDERS.362,orderlines_df.1,0,0,2,1,0.370684,1,1.0,0.370684,False
orders_df.170,orders_df.25,0,0,1,1,0.37068,1,1.0,0.37068,False
ORDERS.339,orders_df.184,0,0,1,1,0.370677,1,1.0,0.370677,False
orders_df.0,orders_df.184,0,0,1,1,0.370674,1,1.0,0.370674,False
ORDERS.244,PRODUCTS,0,7,6,1,0.370669,1,1.0,0.370669,False
ORDERS.289,orders_df.416,0,0,1,1,0.370668,1,1.0,0.370668,False
ORDERS.313,PRODUCTS.25,0,0,2,1,0.370664,1,1.0,0.370664,False
orders_df.184,orders_df.2,0,0,1,1,0.370662,1,1.0,0.370662,False
INVENTORY,ORDERS.170,3,0,3,1,0.370658,1,1.0,0.370658,False
ORDERS.170,orders_df.339,0,0,1,1,0.370655,1,1.0,0.370655,False
ORDERS.170,orders_df.313,0,0,2,1,0.370653,1,1.0,0.370653,False
ORDERS.379,orders_df.5,0,0,1,1,0.370652,1,1.0,0.370652,False
ORDERS.0,orders_df.184,0,0,1,1,0.370648,1,1.0,0.370648,False
ORDERS.184,ORDERS.9,0,0,1,1,0.370648,1,1.0,0.370648,False
orders_df.102,orders_df.31,0,0,2,1,0.370645,1,1.0,0.370645,False
ORDERS.184,inv_df,0,3,3,1,0.370645,1,1.0,0.370645,False
PRODUCTS,orders_df.244,7,0,6,1,0.370642,1,1.0,0.370642,False
ORDERS.8,orders_df.170,0,0,2,1,0.370641,1,1.0,0.370641,False
ORDERS.350,ORDERS.416,0,0,1,1,0.370639,1,1.0,0.370639,False
ORDERS.9,orders_df.170,0,0,1,1,0.370626,1,1.0,0.370626,False
ORDERS.184,ORDERS.339,0,0,1,1,0.370624,1,1.0,0.370624,False
ORDERS.111,prod_df,0,7,6,1,0.370622,1,1.0,0.370622,False
ORDERS.184,orders_df.0,0,0,1,1,0.37062,1,1.0,0.37062,False
inv_df,orders_df.170,3,0,3,1,0.370619,1,1.0,0.370619,False
ORDERS.416,orders_df.23,0,0,1,1,0.370614,1,1.0,0.370614,False
ORDERS.170,ORDERS.313,0,0,2,1,0.370609,1,1.0,0.370609,False
ORDERS.184,orders_df.2,0,0,1,1,0.370605,1,1.0,0.370605,False
orders_df.102,orders_df.34,0,0,1,1,0.370604,1,1.0,0.370604,False
ORDERS.339,orders_df.170,0,0,1,1,0.370603,1,1.0,0.370603,False
ORDERS.25,orders_df.184,0,0,1,1,0.370597,1,1.0,0.370597,False
ORDERS.0,ORDERS.184,0,0,1,1,0.370594,1,1.0,0.370594,False
orders_df.111,orders_df.2,0,0,1,1,0.370593,1,1.0,0.370593,False
ORDERS.5,orders_df.379,0,0,1,1,0.370589,1,1.0,0.370589,False
ORDERS.170,orders_df.25,0,0,1,1,0.370581,1,1.0,0.370581,False
