col_i,col_j,table_i,table_j,domain_i,domain_j,type_i,type_j,P_stat,P_name,P_sem,same_domain
lineitem.l_comment,orders.o_orderstatus,lineitem,orders,Tracks detailed sales transactions for each order line item in a large retail environment.,"Tracks customer orders, including details such as status, total price, date, priority, and associated clerk.",nominal,nominal,0.691476,0.230769,0.113933,0
lineitem.l_comment,orders.o_totalprice,lineitem,orders,Tracks detailed sales transactions for each order line item in a large retail environment.,"Tracks customer orders, including details such as status, total price, date, priority, and associated clerk.",nominal,numeric,1.539193,0.166667,0.08899,0
lineitem.l_comment,orders.o_orderdate,lineitem,orders,Tracks detailed sales transactions for each order line item in a large retail environment.,"Tracks customer orders, including details such as status, total price, date, priority, and associated clerk.",nominal,nominal,0.138917,0.272727,0.097727,0
lineitem.l_comment,orders.o_orderpriority,lineitem,orders,Tracks detailed sales transactions for each order line item in a large retail environment.,"Tracks customer orders, including details such as status, total price, date, priority, and associated clerk.",nominal,nominal,0.132392,0.2,0.101581,0
lineitem.l_comment,orders.o_clerk,lineitem,orders,Tracks detailed sales transactions for each order line item in a large retail environment.,"Tracks customer orders, including details such as status, total price, date, priority, and associated clerk.",nominal,nominal,0.103965,0.333333,0.09191,0
lineitem.l_comment,orders.o_shippriority,lineitem,orders,Tracks detailed sales transactions for each order line item in a large retail environment.,"Tracks customer orders, including details such as status, total price, date, priority, and associated clerk.",nominal,nominal,1.832871,0.142857,0.10333,0
lineitem.l_comment,orders.o_comment,lineitem,orders,Tracks detailed sales transactions for each order line item in a large retail environment.,"Tracks customer orders, including details such as status, total price, date, priority, and associated clerk.",nominal,nominal,0.212647,0.888889,0.082882,0
lineitem.l_comment,part.p_partkey,lineitem,part,Tracks detailed sales transactions for each order line item in a large retail environment.,Tracks detailed information about various products and their attributes in a retail supply chain.,nominal,numeric,0.198925,0.111111,0.072589,0
lineitem.l_comment,part.p_name,lineitem,part,Tracks detailed sales transactions for each order line item in a large retail environment.,Tracks detailed information about various products and their attributes in a retail supply chain.,nominal,nominal,0.048853,0.333333,0.045606,0
lineitem.l_comment,part.p_mfgr,lineitem,part,Tracks detailed sales transactions for each order line item in a large retail environment.,Tracks detailed information about various products and their attributes in a retail supply chain.,nominal,nominal,0.110956,0.222222,0.063994,0
lineitem.l_comment,part.p_brand,lineitem,part,Tracks detailed sales transactions for each order line item in a large retail environment.,Tracks detailed information about various products and their attributes in a retail supply chain.,nominal,nominal,0.152898,0.222222,0.053397,0
lineitem.l_comment,part.p_type,lineitem,part,Tracks detailed sales transactions for each order line item in a large retail environment.,Tracks detailed information about various products and their attributes in a retail supply chain.,nominal,nominal,0.059812,0.222222,0.056471,0
lineitem.l_comment,part.p_size,lineitem,part,Tracks detailed sales transactions for each order line item in a large retail environment.,Tracks detailed information about various products and their attributes in a retail supply chain.,nominal,numeric,0.177504,0.222222,0.071102,0
lineitem.l_comment,part.p_container,lineitem,part,Tracks detailed sales transactions for each order line item in a large retail environment.,Tracks detailed information about various products and their attributes in a retail supply chain.,nominal,nominal,0.152172,0.363636,0.070348,0
lineitem.l_comment,part.p_retailprice,lineitem,part,Tracks detailed sales transactions for each order line item in a large retail environment.,Tracks detailed information about various products and their attributes in a retail supply chain.,nominal,numeric,0.326286,0.076923,0.071625,0
lineitem.l_comment,part.p_comment,lineitem,part,Tracks detailed sales transactions for each order line item in a large retail environment.,Tracks detailed information about various products and their attributes in a retail supply chain.,nominal,nominal,0.092433,0.888889,0.052388,0
lineitem.l_comment,partsupp.ps_partkey,lineitem,partsupp,Tracks detailed sales transactions for each order line item in a large retail environment.,"Tracks relationships between parts and suppliers, including quantity available and supply cost.",nominal,numeric,0.198925,0.1,0.076412,0
lineitem.l_comment,partsupp.ps_suppkey,lineitem,partsupp,Tracks detailed sales transactions for each order line item in a large retail environment.,"Tracks relationships between parts and suppliers, including quantity available and supply cost.",nominal,numeric,0.266178,0.1,0.078716,0
lineitem.l_comment,partsupp.ps_availqty,lineitem,partsupp,Tracks detailed sales transactions for each order line item in a large retail environment.,"Tracks relationships between parts and suppliers, including quantity available and supply cost.",nominal,numeric,0.160925,0.181818,0.079744,0
lineitem.l_comment,partsupp.ps_supplycost,lineitem,partsupp,Tracks detailed sales transactions for each order line item in a large retail environment.,"Tracks relationships between parts and suppliers, including quantity available and supply cost.",nominal,numeric,0.191311,0.153846,0.074211,0
lineitem.l_comment,partsupp.ps_comment,lineitem,partsupp,Tracks detailed sales transactions for each order line item in a large retail environment.,"Tracks relationships between parts and suppliers, including quantity available and supply cost.",nominal,nominal,0.890619,0.8,0.038657,0
lineitem.l_comment,region.r_regionkey,lineitem,region,Tracks detailed sales transactions for each order line item in a large retail environment.,Captures geographical regions and their associated names and comments in a business context.,nominal,numeric,0.210203,0.181818,0.060834,0
lineitem.l_comment,region.r_name,lineitem,region,Tracks detailed sales transactions for each order line item in a large retail environment.,Captures geographical regions and their associated names and comments in a business context.,nominal,nominal,0.151741,0.333333,0.042461,0
lineitem.l_comment,region.r_comment,lineitem,region,Tracks detailed sales transactions for each order line item in a large retail environment.,Captures geographical regions and their associated names and comments in a business context.,nominal,nominal,0.416565,0.888889,0.038294,0
lineitem.l_comment,supplier.s_suppkey,lineitem,supplier,Tracks detailed sales transactions for each order line item in a large retail environment.,Tracks detailed information about suppliers in a business context.,nominal,numeric,0.198925,0.111111,0.078388,0
lineitem.l_comment,supplier.s_name,lineitem,supplier,Tracks detailed sales transactions for each order line item in a large retail environment.,Tracks detailed information about suppliers in a business context.,nominal,nominal,0.082994,0.333333,0.052811,0
lineitem.l_comment,supplier.s_address,lineitem,supplier,Tracks detailed sales transactions for each order line item in a large retail environment.,Tracks detailed information about suppliers in a business context.,nominal,nominal,0.038119,0.222222,0.055178,0
lineitem.l_comment,supplier.s_nationkey,lineitem,supplier,Tracks detailed sales transactions for each order line item in a large retail environment.,Tracks detailed information about suppliers in a business context.,nominal,numeric,0.182624,0.181818,0.074632,0
lineitem.l_comment,supplier.s_phone,lineitem,supplier,Tracks detailed sales transactions for each order line item in a large retail environment.,Tracks detailed information about suppliers in a business context.,nominal,nominal,0.103965,0.222222,0.060641,0
