CityID,CityName,StateProvinceID,Location,LatestRecordedPopulation,LastEditedBy,ValidFrom,ValidTo
15581,Hinesville,11,POINT (-81.5959453 31.846877),33437,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15582,Hingham,22,POINT (-70.8897676 42.2417669),5650,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15583,Hingham,52,POINT (-87.9142578 43.6388853),886,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15584,Hingham,27,POINT (-110.4221659 48.554991),118,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15585,Hinkley,5,POINT (-117.1992124 34.9347025),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15586,Hinsdale,22,POINT (-73.1253799 42.4386967),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15587,Hinsdale,27,POINT (-107.0847928 48.3941754),217,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15588,Hinsdale,33,POINT (-78.3872408 42.1678436),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15589,Hinsdale,30,POINT (-72.4864773 42.7861936),1548,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15590,Hinsdale,14,POINT (-87.9370052 41.8008642),16816,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15591,Hinson,10,POINT (-84.4165738 30.6474175),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15592,Hinton,37,POINT (-98.3793992885 35.4753889006),3196,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15593,Hinton,18,POINT (-84.5293869 38.457294),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15594,Hinton,16,POINT (-96.2916927 42.6277701),928,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15595,Hinton,51,POINT (-80.889254 37.674008),2676,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15596,Hiouchi,5,POINT (-124.0720219 41.7926137),301,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15597,Hiram,20,POINT (-70.8033959 43.8786847),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15598,Hiram,4,POINT (-91.867922 35.4692466),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15599,Hiram,36,POINT (-81.1437098 41.3125552),1406,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15600,Hiram,11,POINT (-84.7621592 33.8756601),3546,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15601,Hiseville,18,POINT (-85.8124723 37.1008864),240,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15602,Hisle,43,POINT (-101.7518149 43.405832),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15603,Hissop,1,POINT (-86.1533028 32.8923461),658,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15604,Hitchcock,37,POINT (-98.3721889885 35.9728756006),121,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15605,Hitchcock,45,POINT (-95.0160368 29.3482905),6961,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15606,Hitchcock,43,POINT (-98.4095385 44.629702),91,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15607,Hitchins,18,POINT (-82.9201675 38.2809152),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15608,Hitchita,37,POINT (-95.7751629885 35.5237721006),88,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15609,Hitchland,45,POINT (-101.3184925 36.4989163),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15610,Hiteman,16,POINT (-92.8921428 41.0588945),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15611,Hitschmann,17,POINT (-98.5814624 38.6241777),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15612,Hitterdal,24,POINT (-96.2592278 46.9774604),201,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15613,Hiwannee,25,POINT (-88.690595 31.810157),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15614,Hiwasse,4,POINT (-94.3338218 36.4317426),497,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15615,Hiwassee,49,POINT (-80.7136789 36.9687335),264,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15616,Hiwassee,34,POINT (-84.1713047 35.1489697),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15617,Hixson,44,POINT (-85.2327349 35.1406267),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15618,Hixton,52,POINT (-91.0143157 44.3857944),433,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15619,Ho‘olehua,12,POINT (-157.0688081 21.1675244),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15620,Hoadly,49,POINT (-77.3591517 38.6803947),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15621,Hoagland,15,POINT (-84.9916342 40.9478257),821,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15622,Hoback,53,POINT (-110.7838117 43.2818713),1176,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15623,Hoban,45,POINT (-103.5760096 31.1943066),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15624,Hobart,37,POINT (-99.1169147885 35.0334483006),3756,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15625,Hobart,50,POINT (-121.972893 47.4217682),6221,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15626,Hobart,52,POINT (-88.149862 44.499248),6182,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15627,Hobart,33,POINT (-74.6704311 42.3714704),441,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15628,Hobart,15,POINT (-87.2550353 41.5322592),29059,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15629,Hobbs,32,POINT (-103.1360403 32.7026116),34122,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15630,Hobe Sound,10,POINT (-80.1364323 27.059498),11521,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15631,Hoberg,26,POINT (-93.8488183 37.0697789),56,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15632,Hobergs,5,POINT (-122.7244339 38.8435139),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15633,Hobgood,34,POINT (-77.3977461 36.0298788),348,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15634,Hoboken,11,POINT (-82.1348416 31.1810559),528,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15635,Hoboken,31,POINT (-74.0323626 40.7439906),50005,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15636,Hobson,1,POINT (-88.1533407 31.4723873),126,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15637,Hobson,27,POINT (-109.8749152 47.000522),215,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15638,Hobson,18,POINT (-85.3688521 37.4256196),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15639,Hobson City,1,POINT (-85.8441318 33.6214934),771,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15640,Hobucken,34,POINT (-76.5690939 35.2457225),129,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15641,Hochheim,45,POINT (-97.2916555 29.3124676),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15642,Hockessin,8,POINT (-75.6966001 39.7876112),13527,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15643,Hockingport,36,POINT (-81.7517984 39.1881322),212,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15644,Hockinson,50,POINT (-122.4870402 45.7378945),4771,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15645,Hockley,45,POINT (-95.8443958 30.0268875),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15646,Hodgdon,20,POINT (-67.8666846 46.0539429),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15647,Hodge,5,POINT (-117.1933779 34.8155403),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15648,Hodge,19,POINT (-92.7234856 32.2768221),470,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15649,Hodgenville,18,POINT (-85.7399606 37.5739497),3206,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15650,Hodges,42,POINT (-82.2442889 34.2876186),155,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15651,Hodges,1,POINT (-87.9264233 34.3270425),288,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15652,Hodges,27,POINT (-104.3877225 46.9836237),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15653,Hodgesville,51,POINT (-80.1942499 39.0659304),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15654,Hodgkins,14,POINT (-87.857835 41.7689207),1897,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15655,Hoehne,6,POINT (-104.3810911 37.2811273),111,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15656,Hoffman,37,POINT (-95.8665548885 35.4932178006),127,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15657,Hoffman,33,POINT (-78.8228134 43.0695014),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15658,Hoffman,14,POINT (-89.2636875 38.541438),508,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15659,Hoffman,34,POINT (-79.5475437 35.032378),588,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15660,Hoffman,24,POINT (-95.7919943 45.8294041),681,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15661,Hoffman Estates,14,POINT (-88.079795 42.0428052),51895,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15662,Hogansburg,33,POINT (-74.6632416 44.9739364),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15663,Hogansville,11,POINT (-84.914936 33.1731769),3060,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15664,Hogatza,2,POINT (-155.7172222 66.1897222),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15665,Hogeland,27,POINT (-108.6587576 48.8525054),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15666,Hohenwald,44,POINT (-87.5519628 35.5478513),3757,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15667,Ho-Ho-Kus,31,POINT (-74.101253 40.9964864),4078,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15668,Hoisington,17,POINT (-98.7781394 38.5180672),2706,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15669,Hokah,24,POINT (-91.3465263 43.7594117),580,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15670,Hokes Bluff,1,POINT (-85.8663574 33.9981546),4286,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15671,Holabird,43,POINT (-99.5981704 44.5230396),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15672,Holbrook,14,POINT (-87.6367113 41.5383681),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15673,Holbrook,3,POINT (-110.1581768 34.9022483),5053,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15674,Holbrook,13,POINT (-112.6538676 42.1618627),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15675,Holbrook,28,POINT (-100.010129 40.3047287),207,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15676,Holbrook,22,POINT (-71.0086576 42.1550999),10791,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15677,Holbrook,33,POINT (-73.078443 40.8123205),27195,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15678,Holbrook Junction,29,POINT (-119.555390453 38.7338252739),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15679,Holcomb,25,POINT (-89.9759199 33.7612269),600,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15680,Holcomb,17,POINT (-100.989333 37.9861353),2094,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15681,Holcomb,26,POINT (-90.0237041 36.3992284),635,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15682,Holcombe,52,POINT (-91.1173637 45.2244118),267,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15683,Holcut,25,POINT (-88.3058785 34.7298143),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15684,Holden,22,POINT (-71.8634062 42.3517586),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15685,Holden,20,POINT (-68.6789218 44.7528499),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15686,Holden,46,POINT (-112.2707709 39.0988507),378,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15687,Holden,26,POINT (-93.9913303 38.7141778),2252,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15688,Holden,51,POINT (-82.0595727 37.8242695),876,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15689,Holden Beach,34,POINT (-78.3038892 33.9135061),575,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15690,Holdenville,37,POINT (-96.4229595885 35.0843091006),5771,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15691,Holder,10,POINT (-82.4206532 28.9669232),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15692,Holder,14,POINT (-88.8042368 40.4511462),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15693,Holderness,30,POINT (-71.5884095 43.7320175),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15694,Holdingford,24,POINT (-94.4700032 45.7310763),708,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15695,Holdrege,28,POINT (-99.3698217 40.4402885),5495,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15696,Holgate,36,POINT (-84.133 41.2489375),1109,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15697,Holiday,10,POINT (-82.7395454 28.18779),22403,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15698,Holiday Beach,45,POINT (-97.0102679 28.1688995),514,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15699,Holiday City,36,POINT (-84.5541172 41.608384),52,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15700,Holiday Hills,14,POINT (-88.2248064 42.2900226),610,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15701,Holiday Lakes,36,POINT (-82.7291102 41.092359),749,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15702,Holiday Lakes,45,POINT (-95.5168874 29.2096878),1107,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15703,Holiday Shores,14,POINT (-89.940657 38.921991),2882,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15704,Holikachuk,2,POINT (-159.5175 62.9097222),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15705,Holladay,44,POINT (-88.1458719 35.870619),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15706,Holladay,46,POINT (-111.8246557 40.6688363),26472,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15707,Holland,45,POINT (-97.4016697 30.8782423),1121,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15708,Holland,11,POINT (-85.3724567 34.3520347),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15709,Holland,47,POINT (-72.0023191 44.9669912),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15710,Holland,52,POINT (-88.1717702 44.2486003),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15711,Holland,38,POINT (-123.5389529 42.1276157),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15712,Holland,39,POINT (-74.9926688 40.1728871),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15713,Holland,36,POINT (-83.711604 41.621718),1764,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15714,Holland,26,POINT (-89.870919 36.0559041),229,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15715,Holland,15,POINT (-87.03611 38.2456081),626,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15716,Holland,4,POINT (-92.2737629 35.1714733),557,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15717,Holland,33,POINT (-78.5416892 42.6411723),1206,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15718,Holland,22,POINT (-72.1572995 42.0639841),1464,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15719,Holland,23,POINT (-86.1089301 42.7875235),33051,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15720,Holland,24,POINT (-96.1886419 44.0916351),187,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15721,Holland,16,POINT (-92.8004769 42.3988715),282,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15722,Holland Patent,33,POINT (-75.2568337 43.2417364),458,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15723,Hollandale,52,POINT (-89.936235 42.8758332),288,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15724,Hollandale,24,POINT (-93.2040929 43.7607932),303,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15725,Hollandale,25,POINT (-90.8539887 33.1690109),2702,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15726,Hollandsburg,15,POINT (-87.0722345 39.760321),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15727,Hollansburg,36,POINT (-84.7921818 39.9969925),227,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15728,Hollenberg,17,POINT (-96.9922515 39.9805597),21,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15729,Holley,33,POINT (-78.0266826 43.2264486),1811,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15730,Holley,10,POINT (-86.9069058 30.4468646),1630,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15731,Holley,38,POINT (-122.7834179 44.3542917),378,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15732,Holliday,45,POINT (-98.6950596 33.8162095),1758,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15733,Holliday,26,POINT (-92.1287851 39.4944823),137,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15734,Hollidaysburg,39,POINT (-78.3889024 40.4272949),5791,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15735,Hollins,49,POINT (-79.9430952 37.3412463),14673,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15736,Hollins,1,POINT (-86.1444152 33.1176177),545,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15737,Hollis,2,POINT (-132.6363889 55.5566667),112,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15738,Hollis,37,POINT (-99.9358286885 34.6923422006),2060,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15739,Hollis,4,POINT (-93.1104566 34.8745357),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15740,Hollis,30,POINT (-71.5917359 42.7431438),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15741,Hollis Crossroads,1,POINT (-85.6371806 33.52372),608,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15742,Hollister,5,POINT (-121.4016021 36.8524545),34928,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15743,Hollister,13,POINT (-114.575039 42.3532439),272,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15744,Hollister,37,POINT (-98.8946869885 34.3462541006),50,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15745,Hollister,34,POINT (-77.9358183 36.255984),674,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15746,Hollister,52,POINT (-88.7914963 45.2480235),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15747,Hollister,26,POINT (-93.2154588 36.6211735),4426,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15748,Holliston,22,POINT (-71.4245049 42.2000966),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15749,Hollow Creek,18,POINT (-85.6244034 38.152568),783,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15750,Hollow Rock,44,POINT (-88.2736553 36.038116),718,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15751,Holloway,36,POINT (-81.1326032 40.1622907),338,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15752,Holloway,24,POINT (-95.9080996 45.2485722),92,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15753,Holloway Terrace,8,POINT (-75.5463116 39.7017799),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15754,Hollowayville,14,POINT (-89.2970323 41.3650354),84,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15755,Holly,23,POINT (-83.6277255 42.7919727),6086,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15756,Holly,6,POINT (-102.122685 38.0522337),802,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15757,Holly,50,POINT (-122.9784885 47.5575929),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15758,Holly Beach,19,POINT (-93.4593223 29.7707791),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15759,Holly Bluff,25,POINT (-90.7089858 32.8215198),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15760,Holly Grove,4,POINT (-91.1998441 34.5959311),602,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15761,Holly Hill,42,POINT (-80.4137038 33.3226624),1277,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15762,Holly Hill,10,POINT (-81.0375555 29.2435916),11659,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15763,Holly Oak,8,POINT (-75.4788079 39.7884464),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15764,Holly Pond,1,POINT (-86.616382 34.1742634),798,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15765,Holly Ridge,34,POINT (-77.5549696 34.4954448),1268,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15766,Holly Springs,34,POINT (-78.8336218 35.6512655),24661,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15767,Holly Springs,25,POINT (-89.4486894 34.7675967),7699,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15768,Holly Springs,11,POINT (-84.5013187 34.1739857),9189,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15769,Holly Springs,4,POINT (-92.7096054 33.8153834),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15770,Hollyhill,18,POINT (-84.330214 36.6631363),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15771,Hollymead,49,POINT (-78.4416772 38.1170802),7690,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15772,Hollyvilla,18,POINT (-85.7455165 38.0936796),537,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15773,Hollywood,1,POINT (-85.9724787 34.72425),1000,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15774,Hollywood,10,POINT (-80.1494901 26.0112014),140768,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15775,Hollywood,42,POINT (-80.2417651 32.7343442),4714,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15776,Hollywood,11,POINT (-83.4473898 34.6495408),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15777,Hollywood,21,POINT (-76.5716238 38.3459585),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15778,Hollywood,32,POINT (-105.6349851 33.3234172),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15779,Hollywood,25,POINT (-90.3581544 34.7453777),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15780,Hollywood,26,POINT (-90.1862074 36.0542356),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15781,Hollywood,5,POINT (-118.326648503 34.0983987873),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15782,Hollywood Heights,14,POINT (-89.9964929 38.6325493),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15783,Hollywood Park,45,POINT (-98.48724 29.6005047),3062,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15784,Holman,32,POINT (-105.3836245 36.0383655),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15785,Holmdel,31,POINT (-74.1840322 40.3451095),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15786,Holmen,52,POINT (-91.2562539 43.9632962),9005,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15787,Holmes Beach,10,POINT (-82.7109329 27.4953156),3836,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15788,Holmes City,24,POINT (-95.5411544 45.8335714),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15789,Holmesville,25,POINT (-90.3087048 31.20351),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15790,Holmesville,28,POINT (-96.657801 40.2008337),51,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15791,Holmesville,36,POINT (-81.924309 40.6295049),372,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
15792,Holopaw,10,POINT (-81.0761754 28.1358492),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
